source,target,weight
29,13,0.03242926695663145
29,14,0.0
29,15,0.02256658206974495
29,16,0.0053731484280310346
29,17,0.0
29,18,0.0
29,19,0.01355651462910764
29,20,0.0
29,21,0.0
29,22,0.0
29,23,0.0
29,24,0.0
29,25,0.009862651463795294
29,26,0.05438918287322024
29,27,0.0
29,28,0.0
29,29,0.9999999999999993
29,30,0.012418212961014304
29,31,0.0
29,32,0.04526813003136403
29,33,0.0
29,34,0.0
29,35,0.0
29,36,0.0
29,37,0.012032147228424845
29,38,0.0
29,39,0.013353499034585142
29,40,0.023248636807052088
29,41,0.012976039358323267
29,42,0.04495547755305472
29,43,0.023990318665692817
29,44,0.0
30,0,0.0
30,1,0.011700582562289326
30,2,0.12070080181900768
30,3,0.043367843237514976
30,4,0.06115640979544628
30,5,0.0
30,6,0.08625751854444935
30,7,0.0
30,8,0.006089296156346089
30,9,0.047982958350104736
30,10,0.015595955561691249
30,11,0.0
30,12,0.1407831271037023
30,13,0.01391054901628969
30,14,0.0
30,15,0.02359066588185249
30,16,0.0047375028145392566
30,17,0.0
30,18,0.016212925335504506
30,19,0.030486030440134877
30,20,0.0
30,21,0.08092392040540955
30,22,0.07145942727085787
30,23,0.014701535905312415
30,24,0.0
30,25,0.03117698279085539
30,26,0.039854064848895226
30,27,0.06551785914066009
30,28,0.02975974354219327
30,29,0.012418212961014304
30,30,1.0000000000000004
30,31,0.0
30,32,0.013958553000463324
30,33,0.04247795052330758
30,34,0.038655676721067414
30,35,0.0
30,36,0.0
30,37,0.012945146515205359
30,38,0.0
30,39,0.026403417701075755
30,40,0.0
30,41,0.0
30,42,0.035152823338095586
30,43,0.0
30,44,0.0
31,0,0.0
31,1,0.0
31,2,0.022715755679510338
31,3,0.004325307128788107
31,4,0.01565876374980024
31,5,0.0
31,6,0.0
31,7,0.0
31,8,0.0
31,9,0.0
31,10,0.003290961387469225
31,11,0.0
31,12,0.005428513391287521
31,13,0.37071692177166404
31,14,0.0
31,15,0.03381459653742524
31,16,0.08956020317223562
31,17,0.0
31,18,0.0
31,19,0.08659551602094402
31,20,0.0
31,21,0.0
31,22,0.0
31,23,0.0
31,24,0.0
31,25,0.009281029450257453
31,26,0.0
31,27,0.008702487590228965
31,28,0.020794547642052554
31,29,0.0
31,30,0.0
31,31,1.0000000000000002
31,32,0.033325850094160815
31,33,0.0
31,34,0.0
31,35,0.0
31,36,0.0
31,37,0.0
31,38,0.0
31,39,0.0
31,40,0.0
31,41,0.0
31,42,0.0
31,43,0.0
31,44,0.0
32,0,0.006077942543360543
32,1,0.0
32,2,0.015215167361315611
32,3,0.04581684415199833
32,4,0.007123474779192925
32,5,0.03828094289987643
32,6,0.012374148853260854
32,7,0.0
32,8,0.027715029242393406
32,9,0.0
32,10,0.003653679018121995
32,11,0.0
32,12,0.018997154843838206
32,13,0.019790620682768833
32,14,0.0
32,15,0.012558278562527385
32,16,0.016744837041497568
32,17,0.0
32,18,0.0
32,19,0.033824507204343386
32,20,0.0
32,21,0.0
32,22,0.017001129847873275
32,23,0.0
32,24,0.0
32,25,0.01902089833655573
32,26,0.0499581755047747
32,27,0.005199808909791883
32,28,0.14993127924580774
32,29,0.04526813003136403
32,30,0.013958553000463324
32,31,0.033325850094160815
32,32,1.0000000000000002
32,33,0.0309997241487636
32,34,0.009619246440107648
32,35,0.0
32,36,0.0
32,37,0.0
32,38,0.03782043585571653
32,39,0.0
32,40,0.028393490287263103
32,41,0.028028058404156612
32,42,0.0
32,43,0.0
32,44,0.0
33,0,0.010059167342968868
33,1,0.0
33,2,0.056067390313624954
33,3,0.02679120805245703
33,4,0.032330436118857636
33,5,0.012038353840741377
33,6,0.012992061129767819
33,7,0.0
33,8,0.018552034249540824
33,9,0.0
33,10,0.0
33,11,0.019770099321211508
33,12,0.0169197799735639
33,13,0.06836187685812933
33,14,0.0
33,15,0.0076666364892662075
33,16,0.005496774003531672
33,17,0.0
33,18,0.0
33,19,0.0
33,20,0.0
33,21,0.07056972063485979
33,22,0.0
33,23,0.0
33,24,0.0
33,25,0.0476253110214021
33,26,0.012368484411960036
33,27,0.03379709476041832
33,28,0.006381346002209055
33,29,0.0
33,30,0.04247795052330758
33,31,0.0
33,32,0.0309997241487636
33,33,1.0000000000000002
33,34,0.0
33,35,0.0
33,36,0.0
33,37,0.0
33,38,0.0251787742524759
33,39,0.0
33,40,0.0
33,41,0.006906794805515105
33,42,0.026935013990958292
33,43,0.0
33,44,0.0
34,0,0.012693824692507268
34,1,0.0
34,2,0.013624285212254334
34,3,0.006337189643115946
34,4,0.06534554641403742
34,5,0.0
34,6,0.028038913929308205
34,7,0.0
34,8,0.01143638013366278
34,9,0.0
34,10,0.0
34,11,0.034655320253537
34,12,0.049516813235639764
34,13,0.036135318431536105
34,14,0.0
34,15,0.039172731270434726
34,16,0.009202245859155434
34,17,0.0
34,18,0.031676548719021244
34,19,0.0
34,20,0.0
34,21,0.028853148654799276
34,22,0.0
34,23,0.0
34,24,0.0
34,25,0.013504453747830287
34,26,0.006572954258671304
34,27,0.004857472578387394
34,28,0.018197557469638925
34,29,0.0
34,30,0.038655676721067414
34,31,0.0
34,32,0.009619246440107648
34,33,0.0
34,34,1.0000000000000002
34,35,0.0
34,36,0.0
34,37,0.0
34,38,0.0
34,39,0.0
34,40,0.01373248759822042
34,41,0.00861261275586807
34,42,0.04488363298478089
34,43,0.0
34,44,0.0
35,0,0.0
35,1,0.0
35,2,0.0
35,3,0.0
35,4,0.0
35,5,0.0
35,6,0.0
35,7,0.0
35,8,0.0
35,9,0.0
35,10,0.0
35,11,0.0
35,12,0.0
35,13,0.0
35,14,0.0
35,15,0.0
35,16,0.0
35,17,0.0
35,18,0.0
35,19,0.0
35,20,0.06182544798001527
35,21,0.0
35,22,0.0
35,23,0.0
35,24,0.07203952076697431
35,25,0.0
35,26,0.0
35,27,0.0
35,28,0.0
35,29,0.0
35,30,0.0
35,31,0.0
35,32,0.0
35,33,0.0
35,34,0.0
35,35,1.0000000000000002
35,36,0.1134973237306862
35,37,0.1028229898385272
35,38,0.0
35,39,0.09239857034224672
35,40,0.0
35,41,0.0
35,42,0.0
35,43,0.0
35,44,0.0
36,0,0.0
36,1,0.0
36,2,0.0
36,3,0.0
36,4,0.0
36,5,0.0
36,6,0.0
36,7,0.0
36,8,0.0
36,9,0.0
36,10,0.0
36,11,0.0
36,12,0.0
36,13,0.0
36,14,0.0
36,15,0.0
36,16,0.0
36,17,0.0
36,18,0.0
36,19,0.0
36,20,0.01622303345908883
36,21,0.0
36,22,0.0
36,23,0.0
36,24,0.1306923588670446
36,25,0.009775715776764433
36,26,0.0
36,27,0.0
36,28,0.009327317434561028
36,29,0.0
36,30,0.0
36,31,0.0
36,32,0.0
36,33,0.0
36,34,0.0
36,35,0.1134973237306862
36,36,1.0
36,37,0.03598293970848488
36,38,0.0
36,39,0.07840484711205359
36,40,0.0
36,41,0.0
36,42,0.0
36,43,0.0
36,44,0.0
37,0,0.0
37,1,0.0
37,2,0.0
37,3,0.0
37,4,0.0
37,5,0.0
37,6,0.0
37,7,0.0
37,8,0.0
37,9,0.0
37,10,0.0
37,11,0.0
37,12,0.013488293888457282
37,13,0.0
37,14,0.0
37,15,0.0
37,16,0.0
37,17,0.0
37,18,0.0
37,19,0.0
37,20,0.02458551143841773
37,21,0.0
37,22,0.0
37,23,0.0
37,24,0.22472310321197683
37,25,0.0
37,26,0.0
37,27,0.0
37,28,0.0
37,29,0.012032147228424845
37,30,0.012945146515205359
37,31,0.0
37,32,0.0
37,33,0.0
37,34,0.0
37,35,0.1028229898385272
37,36,0.03598293970848488
37,37,0.9999999999999999
37,38,0.0
37,39,0.03225491473903436
37,40,0.0
37,41,0.0
37,42,0.02713472068559047
37,43,0.0
37,44,0.0
38,0,0.0
38,1,0.0
38,2,0.01845712465624606
38,3,0.010022701442273985
38,4,0.0
38,5,0.0
38,6,0.0
38,7,0.0
38,8,0.03485952132704086
38,9,0.0
38,10,0.0
38,11,0.0
38,12,0.0
38,13,0.0
38,14,0.0
38,15,0.0
38,16,0.0
38,17,0.0
38,18,0.020408948920467653
38,19,0.0
38,20,0.0
38,21,0.0
38,22,0.0
38,23,0.0
38,24,0.0
38,25,0.0
38,26,0.01629841520540693
38,27,0.0
38,28,0.0
38,29,0.0
38,30,0.0
38,31,0.0
38,32,0.03782043585571653
38,33,0.0251787742524759
38,34,0.0
38,35,0.0
38,36,0.0
38,37,0.0
38,38,1.0000000000000002
38,39,0.0
38,40,0.0
38,41,0.0
38,42,0.0
38,43,0.0
38,44,0.0
39,0,0.0
39,1,0.0
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.03396992111111391
39,7,0.0
39,8,0.0
39,9,0.0
39,10,0.0
39,11,0.007367967276604924
39,12,0.00875196075600008
39,13,0.007597782280308025
39,14,0.0
39,15,0.004074222095037649
39,16,0.0
39,17,0.0
39,18,0.0
39,19,0.0
39,20,0.014196671876021421
39,21,0.0
39,22,0.024270243317378454
39,23,0.0
39,24,0.11745772098684015
39,25,0.0
39,26,0.009219031925726833
39,27,0.0
39,28,0.0
39,29,0.013353499034585142
39,30,0.026403417701075755
39,31,0.0
39,32,0.0
39,33,0.0
39,34,0.0
39,35,0.09239857034224672
39,36,0.07840484711205359
39,37,0.03225491473903436
39,38,0.0
39,39,1.0
39,40,0.007892248281776955
39,41,0.004404994803778453
39,42,0.010038204586425677
39,43,0.00814402809248426
39,44,0.0
40,0,0.013089811187044593
40,1,0.02102223858602455
40,2,0.03558616108656892
40,3,0.016359197304918027
40,4,0.0
40,5,0.0
40,6,0.0
40,7,0.0
40,8,0.017861549445869925
40,9,0.0
40,10,0.011722212637250665
40,11,0.012827738615652978
40,12,0.0
40,13,0.033164431288645345
40,14,0.0
40,15,0.018165220160125357
40,16,0.01905398188401244
40,17,0.015413156116637057
40,18,0.0
40,19,0.0
40,20,0.0
40,21,0.0
40,22,0.0
40,23,0.0
40,24,0.0
40,25,0.014893798044217954
40,26,0.016050469199026668
40,27,0.0
40,28,0.0
40,29,0.023248636807052088
40,30,0.0
40,31,0.0
40,32,0.028393490287263103
40,33,0.0
40,34,0.01373248759822042
40,35,0.0
40,36,0.0
40,37,0.0
40,38,0.0
40,39,0.007892248281776955
40,40,1.0
40,41,0.021120497743725705
40,42,0.017476660762865397
40,43,0.014178871828141634
40,44,0.0
41,0,0.0
41,1,0.0
41,2,0.07178652696429531
41,3,0.004831249528459871
41,4,0.011740796960646562
41,5,0.0
41,6,0.018184594594361454
41,7,0.006017944885024807
41,8,0.0
41,9,0.0
41,10,0.0
41,11,0.020472286387692797
41,12,0.10434597445410805
41,13,0.03769793214147388
41,14,0.0
41,15,0.013281656366401905
41,16,0.003992306647319425
41,17,0.0
41,18,0.0
41,19,0.00577458118890049
41,20,0.0
41,21,0.005541862847347633
41,22,0.0
41,23,0.0
41,24,0.0
41,25,0.008711102747092206
41,26,0.008958440091547632
41,27,0.033511482872796844
41,28,0.06019286475738435
41,29,0.012976039358323267
41,30,0.0
41,31,0.0
41,32,0.028028058404156612
41,33,0.006906794805515105
41,34,0.00861261275586807
41,35,0.0
41,36,0.0
41,37,0.0
41,38,0.0
41,39,0.004404994803778453
41,40,0.021120497743725705
41,41,1.0000000000000002
41,42,0.018823069633921413
41,43,0.007913823095329951
41,44,0.0
42,0,0.0
42,1,0.0
42,2,0.033084408784894125
42,3,0.0
42,4,0.01992877648273543
42,5,0.0
42,6,0.04143947700070692
42,7,0.013713832736850421
42,8,0.025527922790245777
42,9,0.0
42,10,0.019622898736092378
42,11,0.046652722254129024
42,12,0.05775553991940519
42,13,0.040497362973067406
42,14,0.0
42,15,0.05528085775868282
42,16,0.0
42,17,0.0
42,18,0.0
42,19,0.013159249887284025
42,20,0.0
42,21,0.012628925919247226
42,22,0.0
42,23,0.0
42,24,0.0
42,25,0.06775640079033513
42,26,0.02041470158762891
42,27,0.03391575879133498
42,28,0.018074610829653857
42,29,0.04495547755305472
42,30,0.035152823338095586
42,31,0.0
42,32,0.0
42,33,0.026935013990958292
42,34,0.04488363298478089
42,35,0.0
42,36,0.0
42,37,0.02713472068559047
42,38,0.0
42,39,0.010038204586425677
42,40,0.017476660762865397
42,41,0.018823069633921413
42,42,1.0000000000000009
42,43,0.018034204086588516
42,44,0.0
43,0,0.0
43,1,0.0
43,2,0.0
43,3,0.0
43,4,0.0
43,5,0.0
43,6,0.045771667994660564
43,7,0.0
43,8,0.0
43,9,0.0
43,10,0.0
43,11,0.013236971255724546
43,12,0.0
43,13,0.030977435280813946
43,14,0.0
43,15,0.007319571156714162
43,16,0.0
43,17,0.0
43,18,0.0
43,19,0.0
43,20,0.0
43,21,0.0
43,22,0.0
43,23,0.0
43,24,0.0
43,25,0.0403229962430804
43,26,0.01656251392347171
43,27,0.0
43,28,0.0
43,29,0.023990318665692817
43,30,0.0
43,31,0.0
43,32,0.0
43,33,0.0
43,34,0.0
43,35,0.0
43,36,0.0
43,37,0.0
43,38,0.0
43,39,0.00814402809248426
43,40,0.014178871828141634
43,41,0.007913823095329951
43,42,0.018034204086588516
43,43,1.0
43,44,0.0
44,0,0.0
44,1,0.0
44,2,0.0
44,3,0.0
44,4,0.0
44,5,0.0
44,6,0.0
44,7,0.0
44,8,0.0
44,9,0.0
44,10,0.0
44,11,0.0
44,12,0.0
44,13,0.0
44,14,0.0
44,15,0.0
44,16,0.0
44,17,0.0
44,18,0.0
44,19,0.0
44,20,0.0
44,21,0.0
44,22,0.0
44,23,0.0
44,24,0.0
44,25,0.0
44,26,0.0
44,27,0.0
44,28,0.0
44,29,0.0
44,30,0.0
44,31,0.0
44,32,0.0
44,33,0.0
44,34,0.0
44,35,0.0
44,36,0.0
44,37,0.0
44,38,0.0
44,39,0.0
44,40,0.0
44,41,0.0
44,42,0.0
44,43,0.0
44,44,0.0
